a,delta,beta,objective,alpha,time,car
460,2.8395396319886688,3.3268213922297707,2.9344163647432757,587.6296869418868,0.9469473684210526,0 days 00:06:32.913694000,25
461,2.908025629415615,6.02369666636461,0.8182457167604714,600.0248539985871,0.9990000000000001,0 days 00:06:30.739933000,25
462,2.668624880888561,4.217142386448232,0.635576418659836,1344.9632486068222,1.0,0 days 00:26:55.971377000,31
463,0.7222238772856225,7.026173073400183,1.6004188169471554,3387.819383924653,0.01,0 days 00:06:52.485714000,31
464,1.1144402883269635,1.682743431806326,2.5031840144638093,3143.682560720661,0.06205263157894737,0 days 00:06:52.313991000,31
465,2.4250509060728267,1.365609432594165,3.5116924896400303,2896.221133758019,0.11410526315789475,0 days 00:06:52.731301000,31
466,2.8529117014324066,7.961632251525309,1.5264800311702855,2652.5824403849947,0.16615789473684212,0 days 00:06:51.871831000,31
467,2.6925426303737154,7.079320536280687,0.7952373671477511,2420.8375541554424,0.2182105263157895,0 days 00:06:51.379237000,31
468,2.4816867633505093,4.44259223073465,2.2081446916848644,2209.089588244081,0.2702631578947369,0 days 00:06:52.355309000,31
469,1.6009954720284247,5.748878162784293,2.0447322993877397,2024.2518620361607,0.3223157894736842,0 days 00:06:53.744793000,31
470,0.6042698070055529,2.4012742940496845,3.943246185533651,1870.7901728108984,0.3743684210526316,0 days 00:06:53.101708000,31
471,1.9865954780676491,7.645660828422316,2.7887201468829907,1749.8876099883921,0.426421052631579,0 days 00:06:51.514256000,31
472,0.8886956909038395,4.738301438212468,2.3069828106274994,1659.4132702777042,0.4784736842105263,0 days 00:06:52.033450000,31
473,1.1575722383882645,5.95619296003574,1.0492892170872428,1594.7118490475366,0.5305263157894737,0 days 00:06:52.348701000,31
474,2.1799781940113165,1.4543805939266454,0.5654460555275655,1549.8270194326385,0.5825789473684211,0 days 00:06:50.707073000,31
475,2.475719580336305,7.296679696249073,3.798593743297625,1518.6543492398102,0.6346315789473684,0 days 00:06:52.139981000,31
476,2.6069355972750885,2.736514422084785,0.7899330445370241,1495.724941050206,0.6866842105263158,0 days 00:06:51.523272000,31
477,0.8146916381390862,3.838234542151398,1.7103043914386649,1476.6013340344805,0.7387368421052632,0 days 00:06:51.282683000,31
478,0.8044479348852636,4.881474878573808,2.4305232146057567,1458.0151907236648,0.7907894736842106,0 days 00:06:51.433009000,31
479,1.6673271263508451,4.214866779132462,3.637063675729076,1437.8782924576244,0.842842105263158,0 days 00:06:51.448653000,31
480,1.7827192078220593,2.6583734109818566,1.7529102460737032,1415.2343578410064,0.8948947368421053,0 days 00:06:53.132580000,31
481,0.8655015799793624,3.98014473191798,3.4457069990093028,1390.151851672913,0.9469473684210526,0 days 00:06:58.866892000,31
482,1.739686479245128,3.1007920346446864,0.7539801110040625,1363.5151863457863,0.9990000000000001,0 days 00:06:58.923558000,31
483,2.0441504911920902,3.9701966364274717,1.3690238892483977,1066.597097730088,1.0,0 days 00:26:13.812065000,30
484,1.6868964203108243,6.724021769781892,3.084473359508581,678.3213993166278,0.01,0 days 00:06:28.447768000,30
485,1.5704186677039804,6.247408947345622,0.9499337652025114,669.3929183604969,0.06205263157894737,0 days 00:06:31.055997000,30
486,0.9651968340717662,3.342918799992935,1.1526899523371708,661.5052087996394,0.11410526315789475,0 days 00:06:28.559200000,30
487,0.4485842255662586,3.837769165231995,2.074084755302751,655.1853737877036,0.16615789473684212,0 days 00:06:26.015532000,30
488,2.071723557130753,7.803343594702094,1.8348000366360329,651.1225961176357,0.2182105263157895,0 days 00:06:27.645950000,30
489,0.4923413534200149,6.5695376074418155,2.6107604354090523,650.1277086447725,0.2702631578947369,0 days 00:06:27.569023000,30
490,1.672945468243219,3.9743145944248903,3.979433948218693,653.049841790451,0.3223157894736842,0 days 00:06:29.471954000,30
491,1.9327670383044688,4.645581028820102,0.7834748897931765,660.6505211466088,0.3743684210526316,0 days 00:06:26.880734000,30
492,1.9184644820531769,1.054940378977054,1.3451311010522036,673.4540725259012,0.426421052631579,0 days 00:06:27.087936000,30
493,2.7197660357024227,2.4243428538810066,2.2844057372013014,691.6163857177739,0.4784736842105263,0 days 00:06:28.589004000,30
494,1.166402438539698,7.935700434886731,2.7678191123010603,714.8689444670425,0.5305263157894737,0 days 00:06:30.647958000,30
495,1.1990596564514997,3.1513457817977155,2.355592067498524,742.582857344669,0.5825789473684211,0 days 00:06:27.782423000,30
496,0.7716280188758241,1.3662942130644726,3.73494632211761,773.9495422560457,0.6346315789473684,0 days 00:06:29.742886000,30
497,2.8151751508940914,4.4896118862120185,1.2366161541793883,808.2102305945633,0.6866842105263158,0 days 00:06:28.632293000,30
498,1.2613613349127226,3.8185199051997567,1.3774326951709126,844.8300460700368,0.7387368421052632,0 days 00:06:30.147108000,30
499,1.96289234851946,6.804978265427457,2.7829675408855583,883.5380046814357,0.7907894736842106,0 days 00:06:29.244630000,30
500,0.712336752495513,3.3125576093294717,0.6452917954913036,924.2332789141228,0.842842105263158,0 days 00:06:28.522418000,30
501,1.2281366530469071,6.576510681159342,2.6068974453714646,966.852744005938,0.8948947368421053,0 days 00:06:28.954557000,30
502,0.7276652206206273,1.8429235246273945,2.7858575225400863,1011.3741137094843,0.9469473684210526,0 days 00:06:47.586987000,30
503,1.5710637080095042,5.259369600439191,3.8547524523786367,1058.1668365733476,0.9990000000000001,0 days 00:06:31.925060000,30
504,1.0331140612894494,3.4387074160147737,0.7077130559596474,343.51133759455445,1.0,0 days 00:26:30.401137000,24
505,2.246554794645033,4.09261121932073,2.611171232997429,804.8866292657589,0.01,0 days 00:06:33.714957000,24
506,2.6895335686530792,2.9630407376436696,3.159447756340516,790.4824982456371,0.06205263157894737,0 days 00:06:33.153337000,24
507,2.474578792106494,2.6260598948457456,3.0585712294578724,771.6946269207866,0.11410526315789475,0 days 00:06:34.298630000,24
508,0.6527962858123781,3.2187088385128044,2.8443259410779023,747.9148375832433,0.16615789473684212,0 days 00:06:31.637949000,24
509,0.6298671264586183,6.632240635176504,0.8396831446906927,718.7935313852968,0.2182105263157895,0 days 00:06:33.877968000,24
510,1.3806198134242529,7.5318981220137635,1.2728264680828378,684.3542705479558,0.2702631578947369,0 days 00:06:32.892518000,24
511,0.4669531858249552,3.610145556803074,1.8461055389321204,645.1061262958078,0.3223157894736842,0 days 00:06:34.012056000,24
512,1.3970720638656502,4.7342942924092615,2.9876231466284806,602.1244680242432,0.3743684210526316,0 days 00:06:31.355239000,24
513,1.3430495460034528,3.876901792578273,1.967105884800488,557.0565407924049,0.426421052631579,0 days 00:06:33.281415000,24
514,1.5021638899843623,2.7867041165853004,0.7662360101025558,512.0001981602345,0.4784736842105263,0 days 00:06:34.137412000,24
515,2.0830316036063508,2.257320582568513,1.236255296895082,469.21755013338515,0.5305263157894737,0 days 00:06:34.655401000,24
516,0.7398258167894474,5.387484388980473,0.8167136393046067,430.69975777540685,0.5825789473684211,0 days 00:06:33.143284000,24
517,0.8542960816875218,7.026867013024976,1.4569372017855362,397.70266388441047,0.6346315789473684,0 days 00:06:34.386363000,24
518,2.867347431313536,6.929609308000061,1.0522730842890051,370.4880248084246,0.6866842105263158,0 days 00:06:33.984063000,24
519,2.988189014818152,1.1001303817368515,2.0372036099147626,348.5268553698269,0.7387368421052632,0 days 00:06:35.172856000,24
520,2.930921594494768,5.0171151514139405,1.5039039097406433,331.236822762805,0.7907894736842106,0 days 00:06:33.008961000,24
521,2.822130898351083,3.3086850664135845,1.3677366821239052,318.9770685719272,0.842842105263158,0 days 00:06:35.444756000,24
522,0.8825514072466994,7.4844505292278125,3.5157510200219493,313.79228361133215,0.8948947368421053,0 days 00:06:34.369653000,24
523,1.5068956156528694,7.462221706036633,1.0620116924960523,319.55901458360336,0.9469473684210526,0 days 00:06:37.897222000,24
524,2.957735486720799,6.099514089945526,1.1492851807073678,341.64209465945567,0.9990000000000001,0 days 00:06:37.297540000,24
525,2.3365282760858728,5.228349323514768,3.136233694729892,379.9739301484651,1.0,0 days 00:26:09.737391000,20
526,1.3077940498878469,6.6698871880045925,0.9988143616943338,946.656413480388,0.01,0 days 00:06:28.471157000,20
527,2.8411020162269964,3.911364890876373,2.8627582671021683,932.9488396138144,0.06205263157894737,0 days 00:06:30.537191000,20
528,2.9466241760778176,1.6321033272498036,2.734538757819481,914.2191740715567,0.11410526315789475,0 days 00:06:30.855310000,20
529,0.9249022166356508,2.4513112572824145,1.383688095368461,889.7151977566302,0.16615789473684212,0 days 00:06:28.609834000,20
530,2.7803524134913467,2.89954248771122,3.8424853587341468,858.9435614851529,0.2182105263157895,0 days 00:06:29.171835000,20
531,0.9634504511266476,1.2919369279556754,3.5055391921895365,821.7988045071023,0.2702631578947369,0 days 00:06:29.539752000,20
532,2.1214295501198905,2.381945391779467,1.8071936496027157,778.697934456236,0.3223157894736842,0 days 00:06:29.573428000,20
533,2.3726437252286816,5.0705778687653424,1.4000441822725098,730.6921535727278,0.3743684210526316,0 days 00:06:28.696660000,20
534,1.8027782911177568,4.315156217471832,1.3668272119792664,679.5100997504973,0.426421052631579,0 days 00:06:39.855494000,20
535,0.4655597238769106,2.5557141328052784,3.3925163420829465,627.4728117822123,0.4784736842105263,0 days 00:06:30.415377000,20
536,2.577336860669289,2.7957844349116137,1.9968578152593393,577.2240817021024,0.5305263157894737,0 days 00:06:31.279253000,20
537,1.9606572170118617,1.5279463522736554,1.6292645531344427,531.2638016583612,0.5825789473684211,0 days 00:06:29.360860000,20
538,2.5129675607803748,3.2361667963557466,2.852264350653727,491.37475965691146,0.6346315789473684,0 days 00:06:29.567852000,20
539,0.6408347915594959,1.035725671840828,0.6645031109467301,458.1742170800866,0.6866842105263158,0 days 00:06:30.282026000,20
540,1.960441724324812,1.199143210678189,1.2487149932387482,431.10105091077264,0.7387368421052632,0 days 00:06:30.750954000,20
541,0.6796176968860318,6.938174064082396,2.710000837010411,409.0198759347125,0.7907894736842106,0 days 00:06:29.788178000,20
542,0.7127064539533808,3.183713504153774,1.0480399219318102,391.25867250064994,0.842842105263158,0 days 00:06:29.706725000,20
543,2.074661323754015,4.886357007306171,1.6641170959265097,378.55566082396894,0.8948947368421053,0 days 00:06:30.287848000,20
544,1.6224861948860176,1.14531597869636,2.173784920499374,373.447440265512,0.9469473684210526,0 days 00:06:31.967531000,20
545,0.9843638285396088,2.2435778332103267,0.6905654109101079,380.10535655499945,0.9990000000000001,0 days 00:06:29.851923000,20
546,1.0900367169494476,2.066134548074264,3.580981596936898,632.5137000542176,1.0,0 days 00:24:00.923050000,34
547,1.4086233922593887,6.479818174891994,1.5319845739218283,1549.543968866234,0.01,0 days 00:06:10.600059000,34
548,2.9033995823224035,2.9300720530198388,1.1601442510413311,1407.2400675641352,0.06205263157894737,0 days 00:06:09.517602000,34
549,0.8841575640985487,4.364029914593958,3.1016077155998785,1268.1691220358607,0.11410526315789475,0 days 00:06:07.894422000,34
550,1.127951345484618,2.824055786283276,1.3552564003742598,1136.7949399262895,0.16615789473684212,0 days 00:06:07.708580000,34
551,1.614500834890226,5.401968600892307,1.6268799113973578,1017.6543726853763,0.2182105263157895,0 days 00:06:09.076845000,34
552,2.338640690754223,1.6400761189548294,2.216319919786829,914.7147716126077,0.2702631578947369,0 days 00:06:08.298144000,34
553,1.96853978568076,1.2417080462373478,1.5167336698049874,830.6180092400588,0.3223157894736842,0 days 00:06:07.303224000,34
554,1.6244762340763894,5.421463635100466,0.6613755434065697,766.0445415261937,0.3743684210526316,0 days 00:06:10.290138000,34
555,1.6137443981127428,6.924692610508165,1.9161985614205723,719.5132985590866,0.426421052631579,0 days 00:06:08.226537000,34
556,1.8969668412440732,1.5046768544828357,3.9093444331304914,687.8278168233924,0.4784736842105263,0 days 00:06:10.104149000,34
557,2.4495714036156464,4.333176801052044,1.4562934193369648,667.052217369499,0.5305263157894737,0 days 00:06:09.639886000,34
558,2.4808717339262225,7.016818637309156,3.071254105937192,653.5656686067395,0.5825789473684211,0 days 00:06:09.114673000,34
559,1.3726822667730383,7.676514000596278,2.8205714890891986,644.7168992480566,0.6346315789473684,0 days 00:06:09.609189000,34
560,2.331218971730857,4.356755752072937,2.3940552575474783,638.9175486706076,0.6866842105263158,0 days 00:06:08.942052000,34
561,1.6764757351394275,2.1534835028145047,1.6052973963234765,635.3615396415101,0.7387368421052632,0 days 00:06:09.582321000,34
562,0.4071926535918847,3.786251911515369,1.4884494202439953,633.6633282148705,0.7907894736842106,0 days 00:06:09.291036000,34
563,2.962385591843057,7.428137446521922,0.5371654105287513,633.5989822700593,0.842842105263158,0 days 00:06:07.965551000,34
564,1.297599318637653,5.252560151672046,1.7951113939183077,634.9875763902544,0.8948947368421053,0 days 00:06:08.724280000,34
565,1.5052426588340124,6.969726685192338,2.9526801641185334,637.6703292089487,0.9469473684210526,0 days 00:06:10.234671000,34
566,1.4593776520782145,3.901720677151136,1.6740068782554305,641.5298501718685,0.9990000000000001,0 days 00:06:08.157615000,34
567,1.0369410026886423,2.0053679798367656,3.7692265442852952,1651.0084422833875,1.0,0 days 00:24:07.795138000,35
568,2.426827601570454,5.6477246596485635,1.4481034872311145,1033.684072231421,0.01,0 days 00:06:12.397906000,35
569,1.2726840455402335,1.5052486060584789,3.1092477813541324,998.2931119779373,0.06205263157894737,0 days 00:06:11.784640000,35
570,2.2330156667159144,5.207151593393215,2.1920153310958685,965.3695503403368,0.11410526315789475,0 days 00:06:12.628784000,35
571,2.360978275421229,3.7582121327249496,0.7430052012819126,936.1903777112336,0.16615789473684212,0 days 00:06:11.889704000,35
572,2.776783154641305,2.9967356988422127,1.087087256423231,912.1744793454916,0.2182105263157895,0 days 00:06:12.002823000,35
573,2.1226124913681863,2.1696555335598315,3.660651319620581,894.7885699193818,0.2702631578947369,0 days 00:06:13.295893000,35
574,0.6578997458111376,7.943405376482882,3.114036349315377,885.4213645179301,0.3223157894736842,0 days 00:06:10.610657000,35
575,2.04568443207493,4.42081684108244,2.842130601314332,885.2465480227721,0.3743684210526316,0 days 00:06:11.059539000,35
576,0.5364059855936842,5.604528666763391,3.803021001015981,895.1076887307643,0.426421052631579,0 days 00:06:11.641382000,35
577,0.4377443248255336,5.361472892480586,1.8417608049249243,915.4603731243536,0.4784736842105263,0 days 00:06:13.731903000,35
578,2.532063973363047,7.771630172956079,1.9101003586145493,946.3919300361895,0.5305263157894737,0 days 00:06:12.736249000,35
579,1.2555284007366316,3.2909076679904503,0.7599956164682269,987.7107031213787,0.5825789473684211,0 days 00:06:11.498638000,35
580,1.9440203643319198,5.760592873020236,1.1470206329866708,1039.0701825077335,0.6346315789473684,0 days 00:06:12.248861000,35
581,2.6262677565679557,3.840134918830728,2.201078863324652,1100.0847819331623,0.6866842105263158,0 days 00:06:11.785660000,35
582,2.541696547135188,2.2515827732127454,1.8408122749735243,1170.4067627796699,0.7387368421052632,0 days 00:06:13.159949000,35
583,1.8922556509466115,1.4129797585961212,3.3198490582951736,1249.7565972306793,0.7907894736842106,0 days 00:06:14.085571000,35
584,0.7444423695918876,6.930835102258074,2.4676245976405955,1337.9215349110361,0.842842105263158,0 days 00:06:11.835515000,35
585,0.6966942306791912,3.2541272378213453,3.70136524083233,1434.7626778948036,0.8948947368421053,0 days 00:06:13.448055000,35
586,1.0629347414844148,5.319774420196701,1.7279008717828483,1540.3095068555647,0.9469473684210526,0 days 00:06:14.148116000,35
587,0.8640541529683133,1.0115182039722523,1.240513000514295,1655.0637753246142,0.9990000000000001,0 days 00:06:11.497682000,35
588,1.82916581001109,1.8595916305978488,3.8950233786993658,523.9253186266321,1.0,0 days 00:26:22.392881000,21
589,1.4393436874503185,5.759984555457928,1.68250919463103,1367.2977462706176,0.01,0 days 00:06:30.881341000,21
590,1.9489256498652716,2.6867159169783994,2.348488403831,1264.5447778347295,0.06205263157894737,0 days 00:06:32.570403000,21
591,1.084753948873558,6.059679961648032,2.548564282961306,1161.4461198021306,0.11410526315789475,0 days 00:06:32.910648000,21
592,0.3856509516748247,2.7967441211761908,0.7726648643920055,1060.2577575896844,0.16615789473684212,0 days 00:06:30.703806000,21
593,1.7980330917365324,2.266741999426765,2.5592536743294194,963.6819194765477,0.2182105263157895,0 days 00:06:31.990695000,21
594,2.6382693496476817,7.61869888989105,1.9520148037158165,874.6993455598747,0.2702631578947369,0 days 00:06:31.890109000,21
595,1.869077627197247,7.973292090379193,2.377945730120268,796.2433876628149,0.3223157894736842,0 days 00:06:31.840342000,21
596,1.1471277550657817,2.3439626629286097,0.8202348257286569,730.7053848615362,0.3743684210526316,0 days 00:06:30.185142000,21
597,2.1378079055436565,5.512627967750441,3.988940560318112,679.3351862480753,0.426421052631579,0 days 00:06:30.469069000,21
598,1.3874204855790642,7.564455169778742,2.009847213259849,641.7160728368582,0.4784736842105263,0 days 00:06:32.611313000,21
599,2.8698807841321314,5.38446271874466,2.9956556847937508,615.5943894331136,0.5305263157894737,0 days 00:06:32.705320000,21
600,0.9430378501257894,1.3237466737680537,2.47319303790536,597.3145902023417,0.5825789473684211,0 days 00:06:31.178514000,21
601,1.5085131811696528,6.0056127214368615,3.5934664527256936,582.8566184263127,0.6346315789473684,0 days 00:06:31.933239000,21
602,0.6490595177966365,3.1050725462904314,1.7387481852570208,569.0890796810215,0.6866842105263158,0 days 00:06:31.924864000,21
603,1.8677858708839037,5.720622321897936,3.0299576341521286,554.6508642758984,0.7387368421052632,0 days 00:06:33.461584000,21
604,1.1221010019531992,2.9929506763573217,2.649800454319016,540.0896919165014,0.7907894736842106,0 days 00:06:31.778209000,21
605,1.6751962689234148,6.924216858975942,0.655662133558353,527.3536415617931,0.842842105263158,0 days 00:06:32.390939000,21
606,2.361878853974047,3.4198351149222215,2.9052377011775965,519.0459781327169,0.8948947368421053,0 days 00:06:32.938838000,21
607,2.8475664320714915,6.825041915273749,2.125540457825109,517.825665921536,0.9469473684210526,0 days 00:06:33.161031000,21
608,2.3887791627521078,3.5442424096695158,1.5504884493347302,526.116214053651,0.9990000000000001,0 days 00:06:30.767859000,21
609,2.4614370362500724,2.3792592197288607,2.209151582046824,645.4277486836163,1.0,0 days 00:24:05.043123000,37
610,1.9303866376589425,1.919563989337981,2.9174688888159714,1545.3684938611066,0.01,0 days 00:06:04.035535000,37
611,0.4886194281941221,4.9862771459316795,1.597475020986548,1397.5895126616165,0.06205263157894737,0 days 00:06:07.481768000,37
612,0.873476940446468,6.196883869847747,2.125165997208568,1252.671389251409,0.11410526315789475,0 days 00:06:08.750801000,37
613,0.9559618864317414,2.5017368027728906,3.998505593465352,1115.2858094386888,0.16615789473684212,0 days 00:06:07.283732000,37
614,1.4815755463737164,2.5134184586533657,3.068418454049772,990.26488012244,0.2182105263157895,0 days 00:06:08.536799000,37
615,2.7414671950026883,3.1875237742759515,2.183095939475181,881.9462126811749,0.2702631578947369,0 days 00:06:07.943059000,37
616,1.8480759259663118,2.692058042611153,1.2857505782429834,793.3803715342166,0.3223157894736842,0 days 00:06:09.373737000,37
617,1.7013833067155535,3.517270856109293,3.4606265453299248,725.63526284351,0.3743684210526316,0 days 00:06:06.586731000,37
618,2.5061643669777007,5.050774764259389,1.5912140423069456,677.5272309328591,0.426421052631579,0 days 00:06:06.904039000,37
619,1.1547151188076934,7.3382713672715845,3.708564790376459,646.0128968475092,0.4784736842105263,0 days 00:06:10.538948000,37
620,1.4177929067209911,6.0608635053820255,1.8289994155332865,627.1448152741532,0.5305263157894737,0 days 00:06:07.451881000,37
621,1.6665476929894694,6.4395016244173515,1.9739548966638691,617.1422290071092,0.5825789473684211,0 days 00:06:08.074819000,37
622,0.6911545454608706,2.9524601087609725,1.1218670400213462,613.086405295387,0.6346315789473684,0 days 00:06:08.561502000,37
623,2.3257689473853533,5.972974675446843,3.2662228706045515,613.0643461271779,0.6866842105263158,0 days 00:06:08.512233000,37
624,2.5883445777836935,4.194414454426592,3.9243668266902105,615.9368513965725,0.7387368421052632,0 days 00:06:06.900423000,37
625,1.6447117085484682,4.8151238569021455,2.3207016988107174,621.0164057552367,0.7907894736842106,0 days 00:06:08.291442000,37
626,1.638134713403339,4.055932260801436,2.6746725158182025,627.8349994533237,0.842842105263158,0 days 00:06:07.845185000,37
627,0.405668981479182,6.50480349784876,3.7044608341495464,636.0388030917927,0.8948947368421053,0 days 00:06:08.541256000,37
628,1.5567298698300391,1.388670479291206,1.7060972619878403,645.3675717139747,0.9469473684210526,0 days 00:06:08.272616000,37
629,2.28970402388684,3.5361868297097736,2.395860029536442,655.6599994501793,0.9990000000000001,0 days 00:06:07.468005000,37
630,2.0936029801049933,1.3034177451374198,2.6790553640553103,3691.839606367791,1.0,0 days 00:26:22.460535000,23
631,2.3369042231875907,6.333346780923134,3.939079276999213,1885.3086820272688,0.01,0 days 00:06:30.747797000,23
632,0.6645195713491356,3.6887214103046135,2.8408189453313764,1853.7499476882008,0.06205263157894737,0 days 00:06:31.782689000,23
633,2.154298304184919,7.71783695143879,3.4881065663204995,1826.644421445536,0.11410526315789475,0 days 00:06:31.941575000,23
634,2.5108547102294945,4.9368660581895485,2.004845105495008,1806.1610041407046,0.16615789473684212,0 days 00:06:30.255077000,23
635,1.3178713648006852,3.9741269268585353,2.712676321826185,1795.043982854973,0.2182105263157895,0 days 00:06:31.570001000,23
636,0.9414756242407812,2.0120175525351343,3.6586666648409105,1796.5227931073684,0.2702631578947369,0 days 00:06:31.667256000,23
637,0.7685736863835675,6.659851387501565,3.191285287590244,1814.0698239915312,0.3223157894736842,0 days 00:06:32.106189000,23
638,2.142444900675069,7.935496766921358,3.1502664229271016,1850.9716669648506,0.3743684210526316,0 days 00:06:30.446123000,23
639,1.5161719197431245,2.8032971478725983,2.4950352519262133,1909.7389914827008,0.426421052631579,0 days 00:06:30.384149000,23
640,1.795181748785009,4.150598559837731,2.658618960745969,1991.4895523586208,0.4784736842105263,0 days 00:06:32.417024000,23
641,1.846040219777574,4.714188643240371,1.6941628089896759,2095.5570329023667,0.5305263157894737,0 days 00:06:33.089670000,23
642,1.19178823427143,6.533097446913726,1.9684843499976048,2219.5966929659508,0.5825789473684211,0 days 00:06:30.749870000,23
643,1.7838673613011609,3.22350336331236,2.101249094204434,2360.267963411433,0.6346315789473684,0 days 00:06:31.924723000,23
644,0.5865303347815918,1.9982946936543589,1.064351127270129,2514.230706382928,0.6866842105263158,0 days 00:06:31.727647000,23
645,0.7329546577675867,2.801738605152188,2.3459756688782343,2678.9748312628035,0.7387368421052632,0 days 00:06:32.942145000,23
646,2.142412784793991,7.466468574396321,2.666100104461957,2853.1451771252227,0.7907894736842106,0 days 00:06:32.565929000,23
647,2.8709228133535154,1.0469484238936162,0.8867361477237319,3036.398720381872,0.842842105263158,0 days 00:06:31.766994000,23
648,2.1075470478752747,3.2297694408608377,3.215711808431045,3229.101538460584,0.8948947368421053,0 days 00:06:33.023993000,23
649,1.1392100045370988,7.502848071922674,1.2072727949703528,3432.204331586249,0.9469473684210526,0 days 00:06:35.651375000,23
650,1.145335052036768,6.278244511070207,2.4992796025072783,3647.556078490401,0.9990000000000001,0 days 00:06:32.626168000,23
651,1.4300984507205918,1.6817331398111441,2.7865858425629324,1828.614951793808,1.0,0 days 00:26:10.335722000,22
652,2.119606589562569,2.7947765821594115,3.5495879469092815,1159.953039387206,0.01,0 days 00:06:29.548058000,22
653,1.1594425849071026,2.9340824377931023,3.2620845587077736,1146.5729447203528,0.06205263157894737,0 days 00:06:29.457657000,22
654,0.8428885875532945,5.949291543131667,3.0758911226814916,1135.3373062349235,0.11410526315789475,0 days 00:06:30.832590000,22
655,2.1432318330426328,3.0594661410170696,1.6227159778852644,1127.3069616433188,0.16615789473684212,0 days 00:06:28.366166000,22
656,2.3029903418806286,3.9007937440734466,1.0517155124022164,1123.96596659487,0.2182105263157895,0 days 00:06:29.062545000,22
657,2.9681649869499864,7.28576792200043,1.686457209319285,1127.1845916446548,0.2702631578947369,0 days 00:06:29.464074000,22
658,1.0400649121943657,4.348585184245937,2.1340695118129385,1139.0596451929252,0.3223157894736842,0 days 00:06:30.916286000,22
659,2.97688589694281,2.6595830802226645,3.6325710039286383,1161.577630127664,0.3743684210526316,0 days 00:06:29.134782000,22
660,2.4954377303310142,3.8163317655098528,3.5439216472577693,1196.0777296413264,0.426421052631579,0 days 00:06:27.569301000,22
661,2.487671448766586,7.571679829225918,0.8251631988955286,1242.5834621460451,0.4784736842105263,0 days 00:06:29.596392000,22
662,2.11646425917023,3.7596559469579316,0.95083386161145,1299.2290017087869,0.5305263157894737,0 days 00:06:29.880937000,22
663,2.674898159175326,1.5015425255477477,3.824717615363588,1362.1568472678641,0.5825789473684211,0 days 00:06:28.101330000,22
664,0.4729721114229853,7.3540799669052195,3.9617031498428363,1426.2308332731861,0.6346315789473684,0 days 00:06:29.012522000,22
665,0.9016165725097209,1.6278998700291205,1.091322562479673,1486.5348512568908,0.6866842105263158,0 days 00:06:29.512775000,22
666,1.6814768642853892,7.771939103720657,1.788764616562911,1540.0603851543315,0.7387368421052632,0 days 00:06:31.169555000,22
667,2.5954699995593224,6.857068610113172,2.7481291949413964,1586.7389926400353,0.7907894736842106,0 days 00:06:29.202717000,22
668,1.80389765773384,6.0564975290312875,1.0458413818872057,1629.4003633365805,0.842842105263158,0 days 00:06:29.587649000,22
669,1.1223904028434544,3.8305559264713054,1.010078905774178,1672.987185314995,0.8948947368421053,0 days 00:06:30.628909000,22
670,2.5379580252789857,7.165755866410327,2.0736981081962,1723.7684156457724,0.9469473684210526,0 days 00:06:34.384218000,22
671,2.3521877081543145,2.573653173694013,2.4811869266751523,1789.1593072162493,0.9990000000000001,0 days 00:06:34.053644000,22
672,1.3500645446441022,4.761475856494764,0.960961155524396,646.5094792739684,1.0,0 days 00:23:52.687438000,36
673,2.5489393504678466,4.551442867082969,3.898012954688353,785.3555532893578,0.01,0 days 00:06:07.821511000,36
674,2.998848022088757,1.8368870854941308,3.2371124938639464,761.9577461801387,0.06205263157894737,0 days 00:06:06.455936000,36
675,0.39609599062676537,3.0464215447240592,2.4676294741762885,743.8735287490115,0.11410526315789475,0 days 00:06:08.187628000,36
676,2.3968688051999054,1.753395201334325,2.7970296065155638,731.7675080104207,0.16615789473684212,0 days 00:06:06.709726000,36
677,0.9025339278105292,2.7115209787791685,2.0379738048173555,725.7690945633279,0.2182105263157895,0 days 00:06:08.404864000,36
678,0.6267003085892002,5.039700438221543,2.4945042088161204,725.2414601082501,0.2702631578947369,0 days 00:06:09.379187000,36
679,2.6392230165666164,2.728308781950047,1.4300543211374326,728.6531563255493,0.3223157894736842,0 days 00:06:08.654585000,36
680,2.0393891101346973,4.772704622046302,2.5595861427302413,733.6701551189273,0.3743684210526316,0 days 00:06:07.139008000,36
681,2.7271429359373767,3.5796108642458586,3.606298407637992,737.5451780281363,0.426421052631579,0 days 00:06:06.419884000,36
682,1.3497810131747476,1.5424616487965237,1.3355730904133811,737.7543965342993,0.4784736842105263,0 days 00:06:05.598037000,36
683,2.3344703999918157,2.6643190988054517,1.8766495881605407,732.670167330188,0.5305263157894737,0 days 00:06:08.745505000,36
684,1.3994236895283974,7.301125980246546,0.9439338741520202,721.9865387905679,0.5825789473684211,0 days 00:06:07.933484000,36
685,1.836419791509294,7.027782694494437,3.51534942977499,706.7212269501027,0.6346315789473684,0 days 00:06:08.780736000,36
686,2.4350655465390427,5.809330314207023,0.7198786590103451,688.8414002534012,0.6866842105263158,0 days 00:06:06.994986000,36
687,2.2435410466850763,4.293453825572079,2.9899220365537995,670.7305740435722,0.7387368421052632,0 days 00:06:07.369399000,36
688,2.1249421986043826,2.442475074188461,3.4647900729692362,654.725172175499,0.7907894736842106,0 days 00:06:08.496198000,36
689,0.4931747531537681,3.230058002480779,3.573211541522265,642.8457905200307,0.842842105263158,0 days 00:06:08.816051000,36
